cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	data_type	cases.0.samples.0.tissue_type	file_name	cases.0.project.project_id	file_id	analysis.workflow_type	cases.0.submitter_id	cases.0.samples.0.tumor_descriptor	id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.0.sample_type	cases.0.samples.0.submitter_id	cases.0.samples.0.sample_id	data_category	cases.0.case_id
3d0d24de-c3b4-4396-bfb1-2c8c2788cf0c	Gene Expression Quantification		cd052da2-9e32-4881-87c0-5e66cdc6f5f7.FPKM-UQ.txt.gz	TCGA-BRCA	7d7eb552-3b03-46dc-8669-7fa96c5a0e6f	HTSeq - FPKM-UQ	TCGA-AR-A0TV		7d7eb552-3b03-46dc-8669-7fa96c5a0e6f	TCGA-AR-A0TV-01A-21R-A084-07	Primary Tumor	TCGA-AR-A0TV-01A	a6cd09dc-ac7c-4bdc-9bb4-14f8cce6642d	Transcriptome Profiling	6439621e-da61-4723-91cc-c5d87d0a4abc
aad871a8-1a52-4e96-8b13-444d08289236	Gene Expression Quantification		13ead835-a0c3-409c-a651-2256e57ebbb2.FPKM.txt.gz	TCGA-BRCA	fe8d402d-d919-447b-bdf4-d55bd70295ee	HTSeq - FPKM	TCGA-BH-A1FE		fe8d402d-d919-447b-bdf4-d55bd70295ee	TCGA-BH-A1FE-06A-11R-A213-07	Metastatic	TCGA-BH-A1FE-06A	3e38b9a1-4367-47fd-9a44-2c611406e922	Transcriptome Profiling	4aa68586-6331-4795-b40c-859386640df6
ed3e6c57-a0ec-4441-a1a1-794f3f15e112	Gene Expression Quantification		33acbfc3-2762-4f80-859f-e7f78961bef9.FPKM.txt.gz	TCGA-BRCA	e2162f74-1db2-4534-86a0-6efd76ad73d9	HTSeq - FPKM	TCGA-AQ-A54N		e2162f74-1db2-4534-86a0-6efd76ad73d9	TCGA-AQ-A54N-01A-11R-A266-07	Primary Tumor	TCGA-AQ-A54N-01A	79a531b5-1bf5-442b-bef7-72b9fc628f5f	Transcriptome Profiling	58090433-d8d1-4499-a235-810c3e9d5b74
2fb506f2-4b76-4c20-ae45-8939f2e14753	Gene Expression Quantification		583a285b-0bcd-4fd7-9c66-19ca10d974c3.htseq.counts.gz	TCGA-BRCA	64359aca-75cd-4813-9b0c-e19c0be53f05	HTSeq - Counts	TCGA-A7-A6VY		64359aca-75cd-4813-9b0c-e19c0be53f05	TCGA-A7-A6VY-01A-12R-A33J-07	Primary Tumor	TCGA-A7-A6VY-01A	6f1fc322-359b-49fd-ac0d-cc7626f52604	Transcriptome Profiling	e8ea576b-eb16-44f7-b241-daefc1375388
1fdac226-ed6b-41a8-9575-67117b4cf035	Gene Expression Quantification		020fd3f7-63fb-4995-b96d-6c18bf292e14.FPKM.txt.gz	TCGA-BRCA	8ec56b38-300f-4fbe-ad84-900a768d5f1d	HTSeq - FPKM	TCGA-E9-A22D		8ec56b38-300f-4fbe-ad84-900a768d5f1d	TCGA-E9-A22D-01A-11R-A157-07	Primary Tumor	TCGA-E9-A22D-01A	0d7c1a37-5da1-4257-a118-b7d0717f23da	Transcriptome Profiling	cf0a3f38-5850-44e1-8574-808bd37d84a3
f3a3eb80-0269-4508-8596-0d11d5b10919	miRNA Expression Quantification		e0a38fac-7269-422d-a43a-1c2d40d09f44.mirbase21.mirnas.quantification.txt	TCGA-BRCA	c178468e-05df-43f4-ace6-f3691c5092be	BCGSC miRNA Profiling	TCGA-B6-A1KN		c178468e-05df-43f4-ace6-f3691c5092be	TCGA-B6-A1KN-01A-11R-A13P-13	Primary Tumor	TCGA-B6-A1KN-01A	ca44a8bf-428e-48b5-ae58-614f9a3e0fd8	Transcriptome Profiling	271404de-24e8-43f6-806b-fb510c1124c4
8b615995-6210-4dd5-bf58-cf8a109d7648	Gene Expression Quantification		dfd9671e-62eb-41d1-9bf3-0f1cb5d52f03.htseq.counts.gz	TCGA-BRCA	c09a5967-76a1-4f26-add1-0d4c7c3d5eb9	HTSeq - Counts	TCGA-BH-A0AW		c09a5967-76a1-4f26-add1-0d4c7c3d5eb9	TCGA-BH-A0AW-01A-11R-A056-07	Primary Tumor	TCGA-BH-A0AW-01A	18bb30b2-6018-45af-9393-f7a8ea40fa04	Transcriptome Profiling	c5891c7a-fd24-4891-8f51-373967e4a6dd
6c8cb6ae-99bb-4878-b6f5-9da28be98588	Gene Expression Quantification		2c87e676-6601-4d73-ad4b-9a0fd68ae0e4.FPKM-UQ.txt.gz	TCGA-BRCA	12d14c08-0495-40b4-8ba1-761ece243424	HTSeq - FPKM-UQ	TCGA-AO-A125		12d14c08-0495-40b4-8ba1-761ece243424	TCGA-AO-A125-01A-11R-A10J-07	Primary Tumor	TCGA-AO-A125-01A	2fb2f7f4-2435-4ac0-a405-a342e15ef7cd	Transcriptome Profiling	8577ffcb-242e-40e2-98d4-2831d952be34
71a6367e-a876-4f1e-b80c-0e2d7d02e7cd	Gene Expression Quantification		009ff7e3-8bd3-4683-adf5-7b68a0859f35.FPKM-UQ.txt.gz	TCGA-BRCA	593a3a64-f6fa-41aa-a877-02a490ce0a72	HTSeq - FPKM-UQ	TCGA-B6-A2IU		593a3a64-f6fa-41aa-a877-02a490ce0a72	TCGA-B6-A2IU-01A-32R-A18M-07	Primary Tumor	TCGA-B6-A2IU-01A	571468b9-6fb4-40c6-8830-1ffad5419b60	Transcriptome Profiling	9857be0c-aeca-4a43-90b1-0535bd08e086
98703904-572d-4220-b959-a1293a2e1c33	Gene Expression Quantification		eda48ba9-aef8-433e-95fe-e94a061906d3.FPKM.txt.gz	TCGA-BRCA	59504552-1c5c-464f-8b32-948318746b3a	HTSeq - FPKM	TCGA-AR-A1AJ		59504552-1c5c-464f-8b32-948318746b3a	TCGA-AR-A1AJ-01A-21R-A12P-07	Primary Tumor	TCGA-AR-A1AJ-01A	17bb7144-07ec-49d0-8345-2a5b4ceeeaec	Transcriptome Profiling	23e7a78a-1d56-4ad1-9bb4-72ec0178aff2
76f171dd-1980-4504-8dc2-d8c8264458c9	Gene Expression Quantification		dea7fd8b-f6c6-4208-861f-0da8c0808074.htseq.counts.gz	TCGA-BRCA	ddc86ba3-edaa-40ad-8417-a513674bab77	HTSeq - Counts	TCGA-GM-A5PX		ddc86ba3-edaa-40ad-8417-a513674bab77	TCGA-GM-A5PX-01A-12R-A28M-07	Primary Tumor	TCGA-GM-A5PX-01A	2678d877-e48e-48e3-95c1-65ecce46308e	Transcriptome Profiling	f7064d01-29d8-49a2-ad60-1e0c5f148f3e
2738d02e-ac2a-4d26-beb6-794f3e11cf88	Gene Expression Quantification		043440ba-20d0-47b1-8589-8b89769e5cf1.FPKM-UQ.txt.gz	TCGA-BRCA	a51b974c-76ce-403e-a013-c5f3125564c7	HTSeq - FPKM-UQ	TCGA-AN-A0XR		a51b974c-76ce-403e-a013-c5f3125564c7	TCGA-AN-A0XR-01A-11R-A109-07	Primary Tumor	TCGA-AN-A0XR-01A	6edcdb8a-80e8-42a8-86ff-3950c1f3cb89	Transcriptome Profiling	f51af6db-2655-47fb-9ffc-83a503a728ea
600db536-d7c5-4cfa-bb80-fcc269b96b8c	Gene Expression Quantification		0f8ed930-950b-4bae-a02d-e598b74bd82b.FPKM.txt.gz	TCGA-BRCA	a67dd7a7-1847-47ff-9707-de96adc58c32	HTSeq - FPKM	TCGA-AN-A0FV		a67dd7a7-1847-47ff-9707-de96adc58c32	TCGA-AN-A0FV-01A-11R-A00Z-07	Primary Tumor	TCGA-AN-A0FV-01A	8046edc0-e5f9-42ec-85f2-6cc66596633f	Transcriptome Profiling	2e8e70f2-c781-44c2-8f12-1f8c2f536aa3
0631f6b4-7695-42f3-ba5f-4e5eff6908ef	Isoform Expression Quantification		45fb58a7-0ba5-4710-a9b3-1b6a57249b94.mirbase21.isoforms.quantification.txt	TCGA-BRCA	02760a4d-dfd5-4028-95ce-cf1c4353c1de	BCGSC miRNA Profiling	TCGA-AO-A12G		02760a4d-dfd5-4028-95ce-cf1c4353c1de	TCGA-AO-A12G-01A-11R-A10I-13	Primary Tumor	TCGA-AO-A12G-01A	9f48e197-0bfb-430e-a874-d14178485367	Transcriptome Profiling	58c56d4b-3f85-4aad-a779-5f9e1791677d
cb123182-5e19-4cbc-a8f1-c00a8c6825fc	miRNA Expression Quantification		e874524d-0401-4a7c-a64a-c54229f97b51.mirbase21.mirnas.quantification.txt	TCGA-BRCA	aa9cf650-64bc-4e07-8037-1e5a7c398193	BCGSC miRNA Profiling	TCGA-A8-A075		aa9cf650-64bc-4e07-8037-1e5a7c398193	TCGA-A8-A075-01A-11R-A085-13	Primary Tumor	TCGA-A8-A075-01A	d3263082-946d-4420-8a63-8d67eeee09c5	Transcriptome Profiling	7861a5f2-8910-4bcb-9c34-f79c5acd6e21
5b9b0b0c-c751-4b7d-9951-a8f6a13e1afa	Gene Expression Quantification		79bc5610-8e95-4d2d-a3e1-8cdb75398752.FPKM-UQ.txt.gz	TCGA-BRCA	bdd656db-67d2-42de-abbe-1b3b02c308c6	HTSeq - FPKM-UQ	TCGA-AC-A3BB		bdd656db-67d2-42de-abbe-1b3b02c308c6	TCGA-AC-A3BB-01A-21R-A19W-07	Primary Tumor	TCGA-AC-A3BB-01A	2fa19af2-6fa0-4164-a0bb-8524d6085d80	Transcriptome Profiling	048549cf-d0a5-4743-a0a1-2004f7cc2b08
fb03a31f-6611-4343-816d-37a332147eac	Gene Expression Quantification		b667a6ae-353f-4045-a442-a4320231ed73.FPKM-UQ.txt.gz	TCGA-BRCA	3669df06-76c5-4673-8644-a83bc9976583	HTSeq - FPKM-UQ	TCGA-C8-A27B		3669df06-76c5-4673-8644-a83bc9976583	TCGA-C8-A27B-01A-11R-A169-07	Primary Tumor	TCGA-C8-A27B-01A	67d804d7-b6a5-4a70-92cd-f93195d928a4	Transcriptome Profiling	f0d8a1fe-e313-44f1-99cc-b965cbeeff0e
bfedc051-75dd-44f8-add4-40ec7eabf0b0	Gene Expression Quantification		86d12b04-9652-4ddf-8e7f-056501d112d5.htseq.counts.gz	TCGA-BRCA	60bf80e9-4666-4832-93a9-b89b6937b495	HTSeq - Counts	TCGA-AC-A3W6		60bf80e9-4666-4832-93a9-b89b6937b495	TCGA-AC-A3W6-01A-12R-A22K-07	Primary Tumor	TCGA-AC-A3W6-01A	314e66df-0adc-4b7f-98e0-a32929192c71	Transcriptome Profiling	1b4cfad1-e353-4411-97b6-2b7b9309e95e
5904ff8e-2582-4da0-a8d1-dc0883b54f40	Isoform Expression Quantification		b3510c75-142c-464e-a962-144a55ce2e63.mirbase21.isoforms.quantification.txt	TCGA-BRCA	adc0d2d9-e079-4d8e-a06b-44dd6834e8d0	BCGSC miRNA Profiling	TCGA-AN-A03Y		adc0d2d9-e079-4d8e-a06b-44dd6834e8d0	TCGA-AN-A03Y-01A-21R-A010-13	Primary Tumor	TCGA-AN-A03Y-01A	95c533d3-798c-4aca-8f38-dc4825f254b5	Transcriptome Profiling	a991644b-3ee6-4cda-acf0-e37de48a49fc
1c77a00e-8cea-48ae-b9b5-193cdecf3604	Gene Expression Quantification		41f9bceb-88d0-44ae-9eab-6ff9a6484e93.FPKM.txt.gz	TCGA-BRCA	5217568b-ead2-48cc-9010-8f2d7eb8ac67	HTSeq - FPKM	TCGA-E9-A1RI		5217568b-ead2-48cc-9010-8f2d7eb8ac67	TCGA-E9-A1RI-01A-11R-A169-07	Primary Tumor	TCGA-E9-A1RI-01A	7423f6fa-4f31-46b1-a391-b5fc45833c2b	Transcriptome Profiling	dd3bfb26-b534-4917-9c4d-9fe7b6477762
645331c8-68e6-45f9-8173-e933d1ef9553	Isoform Expression Quantification		74155cfd-9514-4ea0-9c0c-b21e0e294876.mirbase21.isoforms.quantification.txt	TCGA-BRCA	7cc0647b-fb3b-4594-b4e7-57a996770a19	BCGSC miRNA Profiling	TCGA-OL-A5RU		7cc0647b-fb3b-4594-b4e7-57a996770a19	TCGA-OL-A5RU-01A-11R-A28I-13	Primary Tumor	TCGA-OL-A5RU-01A	9e1e6f69-aece-4672-a059-d27af0352c84	Transcriptome Profiling	b8a44fdf-9cb9-4123-9ab0-4bc198921fee
78a13023-b745-4a38-866b-df74ba238705	miRNA Expression Quantification		d17e559e-cd70-4ff8-abb0-b84d87f28412.mirbase21.mirnas.quantification.txt	TCGA-BRCA	2d8fd59c-3d33-4a0b-9e3a-06b21e290a75	BCGSC miRNA Profiling	TCGA-A2-A04R		2d8fd59c-3d33-4a0b-9e3a-06b21e290a75	TCGA-A2-A04R-01A-41R-A108-13	Primary Tumor	TCGA-A2-A04R-01A	e29fc4e1-4c82-46d7-997c-be59470c7751	Transcriptome Profiling	f3a058b9-fb7f-4098-8f0e-83c2acfa1ed5
032db552-7828-4ed4-a1d7-b01b7fa89e29	Gene Expression Quantification		e4698729-7951-474d-b2d2-d0fbf6d5793f.htseq.counts.gz	TCGA-BRCA	cd57ddc1-3975-45af-b6a3-ae68ad107503	HTSeq - Counts	TCGA-AC-A3TN		cd57ddc1-3975-45af-b6a3-ae68ad107503	TCGA-AC-A3TN-01A-11R-A22K-07	Primary Tumor	TCGA-AC-A3TN-01A	70e344f1-a29c-42c7-9fe8-da9219d45158	Transcriptome Profiling	81b70c58-4a12-448c-a594-2ade44f6a0ae
bd344a03-121f-4417-a5e0-ed01c92167b4	miRNA Expression Quantification		db65418f-d004-42e5-86c5-f18addbd1db2.mirbase21.mirnas.quantification.txt	TCGA-BRCA	3c36c49d-da0d-4323-92db-3a18fcb36743	BCGSC miRNA Profiling	TCGA-D8-A1Y1		3c36c49d-da0d-4323-92db-3a18fcb36743	TCGA-D8-A1Y1-01A-21R-A14L-13	Primary Tumor	TCGA-D8-A1Y1-01A	4c7ed667-0015-48e5-a262-cabd54a35244	Transcriptome Profiling	38a631a1-6875-4216-a335-ee93c90a86d6
c55bb0b8-3417-4142-97f8-c43f1ec56496	Gene Expression Quantification		d63d0968-a63b-4d2e-96e2-9ba2129d8288.FPKM.txt.gz	TCGA-BRCA	71a8b5db-18ed-4a6b-830a-2c7afbde1cd7	HTSeq - FPKM	TCGA-BH-A2L8		71a8b5db-18ed-4a6b-830a-2c7afbde1cd7	TCGA-BH-A2L8-01A-11R-A18M-07	Primary Tumor	TCGA-BH-A2L8-01A	6cb73e8a-b788-4efc-b60e-f33424fc93de	Transcriptome Profiling	bac4b268-c781-4408-96d8-43a48fec7418
6f0fcf5c-2dbe-4e1a-a52b-0dba3c9ed8fc	Isoform Expression Quantification		7ce26f09-3fa4-4b2e-b7b0-716ef2fd42b4.mirbase21.isoforms.quantification.txt	TCGA-BRCA	162886df-8b97-4980-baa1-30747fd59682	BCGSC miRNA Profiling	TCGA-A8-A09R		162886df-8b97-4980-baa1-30747fd59682	TCGA-A8-A09R-01A-11R-A010-13	Primary Tumor	TCGA-A8-A09R-01A	3ed5e5ce-12c3-4d15-9414-0b76f874e43c	Transcriptome Profiling	cb0a2055-2168-4454-8755-47dd613db36f
c4cc228f-ab41-4779-b405-175618e5f77c	Gene Expression Quantification		fa49537b-edee-4d4f-823d-b6c574d33900.FPKM-UQ.txt.gz	TCGA-BRCA	c289611d-0220-4189-a375-a95c3bb678b6	HTSeq - FPKM-UQ	TCGA-AC-A2FG		c289611d-0220-4189-a375-a95c3bb678b6	TCGA-AC-A2FG-01A-11R-A17B-07	Primary Tumor	TCGA-AC-A2FG-01A	891365b0-3bb1-4f7c-b351-6191b18ee9d7	Transcriptome Profiling	39cda4c9-e1c8-44c2-bab7-f5849c12f879
7b33b321-fe4b-4296-91bc-53bac35828e5	Gene Expression Quantification		f4ff65b1-0c38-4cc3-85ce-52e8a0640446.FPKM-UQ.txt.gz	TCGA-BRCA	09fadae8-25ea-41f0-8e75-a00f5cc45252	HTSeq - FPKM-UQ	TCGA-AN-A0XV		09fadae8-25ea-41f0-8e75-a00f5cc45252	TCGA-AN-A0XV-01A-11R-A109-07	Primary Tumor	TCGA-AN-A0XV-01A	f45e5bb1-c07d-4869-8acd-03036629e83d	Transcriptome Profiling	ac18b3a3-8d52-4e35-8625-673171a7fd92
91285ac6-c627-4101-b551-28f37b947276	Gene Expression Quantification		35d82424-20d4-4d27-940f-770d4e0505fa.htseq.counts.gz	TCGA-BRCA	e47d6a84-b94d-4bce-b71c-a8f2919eb628	HTSeq - Counts	TCGA-BH-A0DI		e47d6a84-b94d-4bce-b71c-a8f2919eb628	TCGA-BH-A0DI-01A-21R-A12P-07	Primary Tumor	TCGA-BH-A0DI-01A	3f33a14d-7797-4ade-85f7-1dbec18f774f	Transcriptome Profiling	27ba717a-5cd8-440a-9345-4ae086f6efca
3b72a173-8ce4-444e-aeeb-39be3f3eb558	Gene Expression Quantification		f3631c65-b194-4894-85cb-146980e4cb2c.FPKM-UQ.txt.gz	TCGA-BRCA	e43ccce0-9d74-496c-9d55-e569501f91a7	HTSeq - FPKM-UQ	TCGA-E2-A10B		e43ccce0-9d74-496c-9d55-e569501f91a7	TCGA-E2-A10B-01A-11R-A10J-07	Primary Tumor	TCGA-E2-A10B-01A	5f5cddc0-71d3-4bf4-a67c-66550596cf8d	Transcriptome Profiling	f801aeed-dc43-49d7-a319-84c8851979d9
46638e3b-72a3-4439-8a50-6acc7ec30c21	miRNA Expression Quantification		39a92585-88d0-4734-8ba1-b5ef18940f1c.mirbase21.mirnas.quantification.txt	TCGA-BRCA	0e790183-f534-4d81-a17e-3c7937e04594	BCGSC miRNA Profiling	TCGA-A7-A13E		0e790183-f534-4d81-a17e-3c7937e04594	TCGA-A7-A13E-01A-11R-A27D-13	Primary Tumor	TCGA-A7-A13E-01A	8a790c78-8ad4-4e0b-9728-0e24cadc1f98	Transcriptome Profiling	8c7e74e0-71ef-49b8-9217-94b8ef740ef9
1a571942-1f4c-4f93-8ad3-ea84dad7edaa	Gene Expression Quantification		4d8ca8d3-eec4-4dee-9805-4a84fa1f1716.htseq.counts.gz	TCGA-BRCA	09afbc2c-43e3-40f5-aaaa-571de6f35449	HTSeq - Counts	TCGA-EW-A424		09afbc2c-43e3-40f5-aaaa-571de6f35449	TCGA-EW-A424-01A-11R-A24H-07	Primary Tumor	TCGA-EW-A424-01A	b22a4adb-8d8a-490a-a6f4-cc091b41f56f	Transcriptome Profiling	a6502f17-6bee-4d5a-8520-06364593d39c
2bea5d05-bcad-4a2e-8954-462b589a8aa4	Gene Expression Quantification		3e0b8b8a-c9b6-43e7-a1eb-79c73c315222.FPKM.txt.gz	TCGA-BRCA	36451332-c378-45ff-9eca-0b2363496f89	HTSeq - FPKM	TCGA-BH-A6R8		36451332-c378-45ff-9eca-0b2363496f89	TCGA-BH-A6R8-01A-21R-A33J-07	Primary Tumor	TCGA-BH-A6R8-01A	2895fe68-6ad0-4e50-af50-cec91436ddd9	Transcriptome Profiling	91b09291-5944-4691-a0d8-7d1ccc649b9b
1b0e4a85-c4ac-449c-beea-538af5327c13	miRNA Expression Quantification		bff448c3-d8d5-41f1-b766-a85dcc949c92.mirbase21.mirnas.quantification.txt	TCGA-BRCA	e3f9f4ad-20af-43d0-9f33-4c80424372be	BCGSC miRNA Profiling	TCGA-BH-A1FB		e3f9f4ad-20af-43d0-9f33-4c80424372be	TCGA-BH-A1FB-11A-33R-A13P-13	Solid Tissue Normal	TCGA-BH-A1FB-11A	97ae0904-411d-4406-9389-5a49bd939667	Transcriptome Profiling	ecab16bc-28d5-4c3a-8735-3c785bd047c4
1e55cf08-da43-471d-813c-9d37c7abc730	Gene Expression Quantification		e91a54c8-5b35-47e6-a65d-0e3b07b31d40.FPKM-UQ.txt.gz	TCGA-BRCA	fb033af6-6984-4c83-89e4-dd5854e10b30	HTSeq - FPKM-UQ	TCGA-E2-A1IG		fb033af6-6984-4c83-89e4-dd5854e10b30	TCGA-E2-A1IG-11A-22R-A144-07	Solid Tissue Normal	TCGA-E2-A1IG-11A	86e64e26-2be4-463d-8129-c0374cd4d5aa	Transcriptome Profiling	bc0bc70f-c6cf-4dbc-9dc3-8b7bc5f381a4
63df20c0-68ce-457e-bcdc-d2608d024d23	Isoform Expression Quantification		3ed9a288-c5aa-4536-b013-8b358a8f20ec.mirbase21.isoforms.quantification.txt	TCGA-BRCA	7ae3b4e0-5325-436c-b1f8-32992b990fc1	BCGSC miRNA Profiling	TCGA-LL-A5YN		7ae3b4e0-5325-436c-b1f8-32992b990fc1	TCGA-LL-A5YN-01A-11R-A28I-13	Primary Tumor	TCGA-LL-A5YN-01A	97ad1ecf-7643-461f-b9a2-1ac953825895	Transcriptome Profiling	ef1b3332-cd7f-41bb-a2d3-2538e7becc5c
7bf79330-52fa-4111-88fe-b3ea62bcc63a	Gene Expression Quantification		087227b4-113f-4319-964c-ff20c789038f.FPKM-UQ.txt.gz	TCGA-BRCA	8faf9771-a932-4019-b090-f4c2d469e651	HTSeq - FPKM-UQ	TCGA-A8-A096		8faf9771-a932-4019-b090-f4c2d469e651	TCGA-A8-A096-01A-11R-A00Z-07	Primary Tumor	TCGA-A8-A096-01A	cc620a1f-7955-43f8-aa30-12e244f89f1b	Transcriptome Profiling	d7cac141-9269-4733-83ce-e1bc0b503254
a7314609-bc85-4eb9-94ed-b0cdf6aad849	Isoform Expression Quantification		a60e0041-3369-4af0-b8bc-055a25d5baf4.mirbase21.isoforms.quantification.txt	TCGA-BRCA	b617e47e-30df-4434-adb8-e22c9c9655d5	BCGSC miRNA Profiling	TCGA-A8-A09D		b617e47e-30df-4434-adb8-e22c9c9655d5	TCGA-A8-A09D-01A-11R-A010-13	Primary Tumor	TCGA-A8-A09D-01A	ac9318f5-9e1f-4340-8da6-3815fff8bff5	Transcriptome Profiling	36449392-de76-4ee9-bc09-627a07e18727
e3c70f4d-4a23-486b-b221-3058b13a1c69	Gene Expression Quantification		4ce3e99a-a195-414c-a967-7d3795d48934.FPKM-UQ.txt.gz	TCGA-BRCA	3e793874-2020-4095-825a-2c1b60f44ff1	HTSeq - FPKM-UQ	TCGA-A7-A5ZX		3e793874-2020-4095-825a-2c1b60f44ff1	TCGA-A7-A5ZX-01A-12R-A29R-07	Primary Tumor	TCGA-A7-A5ZX-01A	bc4ef13b-1ab7-4929-953d-45592691394f	Transcriptome Profiling	ba80db4e-d899-4da4-ae49-5263d98e1530
994c96ec-ea0a-4741-8fef-53cdbfe28cfa	Gene Expression Quantification		e1877a07-b5ec-4ada-89cb-525e5abf966a.htseq.counts.gz	TCGA-BRCA	42f2e7ce-a06f-4225-8591-9f4b3a79a248	HTSeq - Counts	TCGA-C8-A1HI		42f2e7ce-a06f-4225-8591-9f4b3a79a248	TCGA-C8-A1HI-01A-11R-A137-07	Primary Tumor	TCGA-C8-A1HI-01A	f0471d79-d107-4809-976e-fe5b231f0e9d	Transcriptome Profiling	444374f8-9282-439c-af00-0f828edcbff3
29b04717-c5f2-4d4c-b006-e5c5f0aade7a	Gene Expression Quantification		8b3049b8-2b0e-41a4-b4d9-d904792fcc56.FPKM-UQ.txt.gz	TCGA-BRCA	7432602c-6060-479d-9c2c-33eb9f045819	HTSeq - FPKM-UQ	TCGA-AR-A24V		7432602c-6060-479d-9c2c-33eb9f045819	TCGA-AR-A24V-01A-21R-A169-07	Primary Tumor	TCGA-AR-A24V-01A	49bfd2cc-fddd-4376-8e53-8008ca075779	Transcriptome Profiling	3cb06c7a-f2a8-448b-91a8-dd201bbf2ddd
0a423f86-ffa5-4c16-97ab-2d262c34fd41	Gene Expression Quantification		3c631c4d-ec26-4f29-abcb-bed2221f3da5.FPKM.txt.gz	TCGA-BRCA	d944c7fe-6af5-45a2-a470-f0b9563ef4e9	HTSeq - FPKM	TCGA-A7-A425		d944c7fe-6af5-45a2-a470-f0b9563ef4e9	TCGA-A7-A425-01A-11R-A24H-07	Primary Tumor	TCGA-A7-A425-01A	51fb2284-4c63-49d7-9e38-c7d213ab43a6	Transcriptome Profiling	a8f5c479-8685-4e2d-bb60-63f1cc651083
624ac458-8ff1-441c-a8c5-aaf4a08a4b84	Gene Expression Quantification		ad1b1ba2-a050-4d62-9e44-4dda1b68aa2e.FPKM.txt.gz	TCGA-BRCA	753df0d2-f653-4cbc-b3e3-11c83e3e6228	HTSeq - FPKM	TCGA-D8-A13Z		753df0d2-f653-4cbc-b3e3-11c83e3e6228	TCGA-D8-A13Z-01A-11R-A115-07	Primary Tumor	TCGA-D8-A13Z-01A	8caec376-1f90-4802-947f-b893c370f219	Transcriptome Profiling	5a17dcd9-5ced-4a69-8069-23c7fd0649d1
3f1cb95c-71a0-4da1-b117-e7c9b2042492	Isoform Expression Quantification		4d509ac0-14ba-4f78-a58e-0fead5f57857.mirbase21.isoforms.quantification.txt	TCGA-BRCA	465d06ef-4bc5-4979-b11b-604ae5ba2438	BCGSC miRNA Profiling	TCGA-C8-A1HO		465d06ef-4bc5-4979-b11b-604ae5ba2438	TCGA-C8-A1HO-01A-11R-A13P-13	Primary Tumor	TCGA-C8-A1HO-01A	6e7092aa-e92c-4d9b-8ed1-f8c32f39fe80	Transcriptome Profiling	b3354b72-2637-4edc-9a95-e55801d3ac13
7ddad1e7-783e-4095-87e0-48dbf5c5aa39	Gene Expression Quantification		fd55692a-cd56-459b-8edb-ba83a735e665.FPKM-UQ.txt.gz	TCGA-BRCA	816c8e3e-7e2b-4544-9e59-b1a3d70a7d4c	HTSeq - FPKM-UQ	TCGA-EW-A1IW		816c8e3e-7e2b-4544-9e59-b1a3d70a7d4c	TCGA-EW-A1IW-01A-11R-A13Q-07	Primary Tumor	TCGA-EW-A1IW-01A	bfd30c90-9b30-4e7b-96f5-1f1b2ce23f04	Transcriptome Profiling	5e2cbc56-97f9-4b94-ade2-a3f739bcc7be
2bd1673c-b5c0-425b-9e62-c501bf29616b	Gene Expression Quantification		5fb64539-aa50-41c0-9b2c-092455ea02cb.htseq.counts.gz	TCGA-BRCA	fcfb627b-d8e2-4e0d-93f2-022de221e2d6	HTSeq - Counts	TCGA-EW-A2FR		fcfb627b-d8e2-4e0d-93f2-022de221e2d6	TCGA-EW-A2FR-01A-11R-A21T-07	Primary Tumor	TCGA-EW-A2FR-01A	061f9bb8-09f5-4788-b39d-35138a3aa019	Transcriptome Profiling	af97e043-88cb-4f99-8f8b-9bcbcccdf842
84541301-4d09-425d-bf9b-84f8f440452e	miRNA Expression Quantification		ac2bcf55-e54a-4852-9d74-ac11d17868c6.mirbase21.mirnas.quantification.txt	TCGA-BRCA	218efad4-23f7-4d32-ad20-55e3921c047f	BCGSC miRNA Profiling	TCGA-BH-A0W3		218efad4-23f7-4d32-ad20-55e3921c047f	TCGA-BH-A0W3-01A-11R-A108-13	Primary Tumor	TCGA-BH-A0W3-01A	9ad80473-9148-45a7-ad6d-9936a899e022	Transcriptome Profiling	3c612e12-6de8-44fa-a095-805c45474821
052b565f-1955-4c4e-8b1f-dd48743ba944	Gene Expression Quantification		05862db6-8464-4336-9e34-e9b5ee863829.FPKM.txt.gz	TCGA-BRCA	6c49ca71-8d68-4faa-b1ab-c5bdadac489c	HTSeq - FPKM	TCGA-AC-A23C		6c49ca71-8d68-4faa-b1ab-c5bdadac489c	TCGA-AC-A23C-01A-12R-A169-07	Primary Tumor	TCGA-AC-A23C-01A	9cbd4bd6-244b-4274-a230-a7bd02e79571	Transcriptome Profiling	dfd0b7ba-c7d3-498e-b455-346301865452
